order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,category,sub_category,product_name,sales,quantity,discount,profit
ORD-5486,2019-11-06,2019-11-09,Second Class,CU-9108,Customer 460,Home Office,Central,Illinois,Technology,Computers,Computers Product 61,4024.1,8,0.2,392.73
ORD-5487,2022-06-22,2022-06-28,Same Day,CU-2031,Customer 788,Corporate,Central,Texas,Furniture,Tables,Tables Product 61,6239.13,10,0.0,523.66
ORD-5488,2021-03-10,2021-03-13,First Class,CU-1520,Customer 660,Consumer,Central,Illinois,Technology,Accessories,Accessories Product 76,867.0,1,0.0,70.29
ORD-5489,2021-04-20,2021-05-04,Same Day,CU-9292,Customer 549,Home Office,East,Pennsylvania,Technology,Accessories,Accessories Product 28,4067.96,6,0.1,586.65
ORD-5490,2019-11-27,2019-12-01,Second Class,CU-6500,Customer 143,Home Office,West,Washington,Furniture,Chairs,Chairs Product 42,2029.94,9,0.0,149.4
ORD-5491,2021-03-20,2021-03-27,Second Class,CU-8672,Customer 249,Consumer,Central,Texas,Furniture,Chairs,Chairs Product 45,1236.35,8,0.0,199.72
ORD-5492,2022-11-22,2022-11-29,Second Class,CU-8918,Customer 946,Consumer,West,California,Furniture,Bookcases,Bookcases Product 91,5722.99,6,0.0,348.66
ORD-5493,2020-08-12,2020-08-24,First Class,CU-3987,Customer 906,Home Office,South,North Carolina,Technology,Accessories,Accessories Product 84,1528.65,8,0.0,185.62
ORD-5494,2019-10-09,2019-10-10,Second Class,CU-1344,Customer 402,Home Office,West,Oregon,Furniture,Chairs,Chairs Product 80,588.43,1,0.0,46.55
ORD-5495,2021-03-06,2021-03-12,Second Class,CU-6314,Customer 403,Home Office,South,Georgia,Technology,Phones,Phones Product 19,3799.23,5,0.0,371.82
ORD-5496,2022-07-19,2022-07-30,Second Class,CU-9271,Customer 183,Corporate,Central,Texas,Office Supplies,Binders,Binders Product 95,1262.34,2,0.0,26.88
ORD-5497,2019-02-14,2019-02-16,Second Class,CU-9424,Customer 65,Corporate,West,Oregon,Furniture,Tables,Tables Product 14,2982.94,3,0.0,309.12
ORD-5498,2020-05-04,2020-05-06,Second Class,CU-4940,Customer 991,Corporate,South,Georgia,Office Supplies,Paper,Paper Product 34,4934.03,9,0.0,545.47
ORD-5499,2021-12-11,2021-12-12,Same Day,CU-6193,Customer 423,Consumer,South,North Carolina,Technology,Computers,Computers Product 99,1056.01,6,0.0,138.2
ORD-5500,2019-12-29,2020-01-06,Standard Class,CU-4680,Customer 59,Consumer,Central,Illinois,Technology,Computers,Computers Product 29,1082.64,3,0.15,155.49
ORD-5501,2020-06-30,2020-07-04,Same Day,CU-6088,Customer 90,Home Office,Central,Ohio,Furniture,Chairs,Chairs Product 64,1996.39,2,0.0,374.11
ORD-5502,2020-12-01,2020-12-05,Second Class,CU-5528,Customer 205,Consumer,South,North Carolina,Technology,Accessories,Accessories Product 12,277.69,4,0.25,39.49
ORD-5503,2019-03-08,2019-03-19,First Class,CU-7556,Customer 139,Home Office,Central,Texas,Technology,Phones,Phones Product 48,5628.61,9,0.0,726.81
ORD-5504,2020-04-20,2020-04-29,Second Class,CU-3745,Customer 787,Consumer,West,Oregon,Furniture,Bookcases,Bookcases Product 59,127.37,1,0.0,10.66
ORD-5505,2019-04-21,2019-04-24,First Class,CU-6395,Customer 792,Corporate,West,California,Technology,Phones,Phones Product 66,519.15,1,0.25,18.19
ORD-5506,2019-05-03,2019-05-14,First Class,CU-8770,Customer 841,Consumer,East,Massachusetts,Office Supplies,Binders,Binders Product 38,233.01,1,0.0,36.59
ORD-5507,2020-08-26,2020-08-29,First Class,CU-9420,Customer 69,Corporate,East,Pennsylvania,Technology,Computers,Computers Product 33,2339.23,9,0.0,546.27
ORD-5508,2019-04-20,2019-05-02,Second Class,CU-8337,Customer 161,Corporate,Central,Ohio,Technology,Accessories,Accessories Product 100,815.79,10,0.0,161.68
ORD-5509,2019-07-10,2019-07-20,Second Class,CU-3963,Customer 764,Corporate,East,Massachusetts,Furniture,Chairs,Chairs Product 83,428.78,3,0.25,53.18
ORD-5510,2021-03-03,2021-03-06,Standard Class,CU-4694,Customer 183,Consumer,Central,Texas,Furniture,Chairs,Chairs Product 1,1327.59,7,0.25,62.28
ORD-5511,2021-03-20,2021-04-01,Second Class,CU-4232,Customer 522,Home Office,East,New York,Furniture,Bookcases,Bookcases Product 14,2137.65,4,0.0,120.52
ORD-5512,2019-11-12,2019-11-19,First Class,CU-5606,Customer 904,Corporate,West,California,Furniture,Tables,Tables Product 23,1839.65,6,0.0,103.52
ORD-5513,2021-09-23,2021-09-29,Same Day,CU-2726,Customer 29,Corporate,Central,Illinois,Office Supplies,Binders,Binders Product 19,3635.08,6,0.0,566.98
ORD-5514,2022-01-23,2022-01-25,Second Class,CU-6125,Customer 925,Home Office,South,Georgia,Furniture,Bookcases,Bookcases Product 4,475.35,1,0.0,41.41
ORD-5515,2019-05-13,2019-05-15,Standard Class,CU-8561,Customer 589,Consumer,East,New York,Furniture,Bookcases,Bookcases Product 89,1300.47,3,0.0,123.66
ORD-5516,2019-03-09,2019-03-11,Same Day,CU-5618,Customer 594,Corporate,East,Pennsylvania,Office Supplies,Storage,Storage Product 17,769.3,9,0.0,98.71
ORD-5517,2022-01-03,2022-01-10,First Class,CU-5562,Customer 193,Corporate,South,North Carolina,Office Supplies,Binders,Binders Product 23,4194.41,8,0.0,576.02
ORD-5518,2019-12-22,2019-12-27,Standard Class,CU-8672,Customer 646,Consumer,South,Florida,Office Supplies,Storage,Storage Product 27,1858.4,3,0.0,232.06
ORD-5519,2022-01-09,2022-01-23,Same Day,CU-7854,Customer 661,Corporate,East,Massachusetts,Furniture,Chairs,Chairs Product 57,2523.86,4,0.2,369.85
ORD-5520,2019-06-22,2019-07-01,Same Day,CU-4112,Customer 805,Corporate,Central,Illinois,Office Supplies,Storage,Storage Product 28,2253.73,6,0.0,191.34
ORD-5521,2022-05-31,2022-06-06,First Class,CU-7596,Customer 233,Corporate,Central,Ohio,Office Supplies,Binders,Binders Product 77,450.17,2,0.15,77.39
ORD-5522,2019-09-25,2019-10-02,Standard Class,CU-5770,Customer 913,Consumer,East,Massachusetts,Furniture,Tables,Tables Product 93,6269.48,8,0.0,338.1
ORD-5523,2020-08-04,2020-08-05,Second Class,CU-9264,Customer 554,Consumer,South,Georgia,Office Supplies,Binders,Binders Product 59,1106.57,2,0.0,70.31
ORD-5524,2022-04-17,2022-04-18,Second Class,CU-2897,Customer 845,Corporate,Central,Illinois,Furniture,Tables,Tables Product 52,1489.85,2,0.0,88.36
ORD-5525,2020-02-13,2020-02-20,First Class,CU-9117,Customer 651,Consumer,South,North Carolina,Furniture,Chairs,Chairs Product 86,37.94,3,0.0,0.58
ORD-5526,2022-10-13,2022-10-15,Standard Class,CU-7555,Customer 304,Corporate,Central,Ohio,Office Supplies,Paper,Paper Product 44,550.15,2,0.0,85.45
ORD-5527,2022-08-22,2022-08-27,Standard Class,CU-3536,Customer 767,Consumer,Central,Texas,Furniture,Tables,Tables Product 40,720.54,7,0.0,66.3
ORD-5528,2020-05-03,2020-05-04,Standard Class,CU-6463,Customer 277,Home Office,West,Washington,Technology,Phones,Phones Product 54,1635.01,8,0.1,293.98
ORD-5529,2021-02-09,2021-02-12,First Class,CU-9683,Customer 368,Corporate,East,Massachusetts,Furniture,Tables,Tables Product 41,380.61,6,0.0,77.31
ORD-5530,2020-09-07,2020-09-11,Same Day,CU-6676,Customer 419,Consumer,South,Georgia,Technology,Accessories,Accessories Product 38,2228.09,5,0.0,215.9
ORD-5531,2019-05-10,2019-05-11,Same Day,CU-5798,Customer 351,Corporate,West,Oregon,Furniture,Tables,Tables Product 72,1025.54,3,0.2,84.48
ORD-5532,2020-05-05,2020-05-12,Same Day,CU-6881,Customer 697,Consumer,Central,Ohio,Furniture,Tables,Tables Product 3,4787.17,6,0.0,88.89
ORD-5533,2020-06-23,2020-07-03,Second Class,CU-8790,Customer 703,Corporate,East,Pennsylvania,Furniture,Bookcases,Bookcases Product 26,5759.51,10,0.0,339.75
ORD-5534,2021-07-16,2021-07-17,Second Class,CU-9643,Customer 678,Consumer,East,New York,Office Supplies,Storage,Storage Product 40,2114.35,8,0.0,296.0
ORD-5535,2022-01-23,2022-02-06,Standard Class,CU-2411,Customer 776,Consumer,South,North Carolina,Technology,Computers,Computers Product 80,3724.34,10,0.25,426.32
ORD-5536,2021-04-05,2021-04-14,Standard Class,CU-5303,Customer 340,Consumer,South,Florida,Office Supplies,Binders,Binders Product 3,1194.64,2,0.0,139.25
ORD-5537,2020-03-21,2020-03-30,First Class,CU-2783,Customer 945,Consumer,East,Massachusetts,Technology,Computers,Computers Product 44,3787.52,4,0.0,653.82
ORD-5538,2021-11-20,2021-12-01,Same Day,CU-2283,Customer 673,Corporate,West,Oregon,Technology,Phones,Phones Product 9,1350.99,8,0.0,210.59
ORD-5539,2021-12-13,2021-12-19,Same Day,CU-1024,Customer 774,Consumer,Central,Texas,Furniture,Chairs,Chairs Product 59,9034.89,10,0.0,545.31
ORD-5540,2021-12-13,2021-12-21,Same Day,CU-7287,Customer 833,Consumer,Central,Illinois,Technology,Phones,Phones Product 89,1638.82,9,0.0,213.31
ORD-5541,2021-10-14,2021-10-27,First Class,CU-8641,Customer 586,Consumer,Central,Texas,Technology,Phones,Phones Product 11,496.57,1,0.0,38.12
ORD-5542,2020-03-22,2020-03-31,Standard Class,CU-2766,Customer 247,Consumer,West,Washington,Office Supplies,Paper,Paper Product 83,2258.07,6,0.0,86.56
ORD-5543,2020-01-13,2020-01-14,Same Day,CU-1522,Customer 875,Corporate,South,North Carolina,Technology,Phones,Phones Product 13,3798.48,7,0.0,551.28
ORD-5544,2020-01-07,2020-01-20,Same Day,CU-3278,Customer 915,Consumer,Central,Ohio,Office Supplies,Storage,Storage Product 4,194.06,1,0.25,48.99
ORD-5545,2020-11-26,2020-11-30,Standard Class,CU-5582,Customer 112,Consumer,East,Pennsylvania,Furniture,Chairs,Chairs Product 53,2935.96,5,0.0,235.53
ORD-5546,2021-12-27,2022-01-04,Second Class,CU-5508,Customer 912,Consumer,Central,Illinois,Furniture,Chairs,Chairs Product 80,5365.5,9,0.0,802.22
ORD-5547,2019-09-12,2019-09-20,Second Class,CU-7651,Customer 739,Home Office,East,New York,Technology,Accessories,Accessories Product 82,2523.94,9,0.1,403.58
ORD-5548,2020-06-11,2020-06-24,Second Class,CU-5626,Customer 330,Consumer,West,California,Furniture,Tables,Tables Product 21,538.06,1,0.0,50.7
ORD-5549,2020-02-19,2020-02-24,First Class,CU-2774,Customer 115,Consumer,West,Oregon,Furniture,Chairs,Chairs Product 3,2435.8,6,0.1,47.51
ORD-5550,2019-05-03,2019-05-08,Standard Class,CU-3937,Customer 502,Consumer,West,Washington,Furniture,Tables,Tables Product 29,3877.12,9,0.0,218.73
ORD-5551,2019-09-28,2019-10-04,Same Day,CU-3886,Customer 954,Corporate,Central,Ohio,Technology,Phones,Phones Product 17,3475.88,6,0.0,473.5
ORD-5552,2021-02-01,2021-02-07,Standard Class,CU-4821,Customer 425,Corporate,East,Pennsylvania,Furniture,Bookcases,Bookcases Product 55,1247.25,2,0.0,118.01
ORD-5553,2019-12-01,2019-12-07,Second Class,CU-5176,Customer 336,Home Office,Central,Illinois,Furniture,Tables,Tables Product 55,6174.75,9,0.0,497.45
ORD-5554,2021-05-01,2021-05-09,First Class,CU-2009,Customer 437,Home Office,South,North Carolina,Technology,Computers,Computers Product 79,1017.71,9,0.0,177.96
ORD-5555,2020-03-02,2020-03-05,Standard Class,CU-4050,Customer 52,Consumer,East,Pennsylvania,Furniture,Chairs,Chairs Product 46,4158.22,7,0.0,460.51
ORD-5556,2021-07-21,2021-07-31,Second Class,CU-1024,Customer 847,Home Office,South,Georgia,Furniture,Chairs,Chairs Product 14,4904.21,6,0.0,202.89
ORD-5557,2020-06-26,2020-07-04,Second Class,CU-7410,Customer 533,Consumer,West,Oregon,Office Supplies,Paper,Paper Product 27,75.23,1,0.2,7.15
ORD-5558,2020-10-16,2020-10-19,Second Class,CU-7027,Customer 590,Corporate,Central,Ohio,Office Supplies,Storage,Storage Product 54,3564.12,4,0.0,163.32
ORD-5559,2019-03-11,2019-03-23,Second Class,CU-7876,Customer 610,Home Office,East,Pennsylvania,Office Supplies,Binders,Binders Product 20,1632.45,2,0.0,169.8
ORD-5560,2021-04-15,2021-04-28,Second Class,CU-3193,Customer 223,Corporate,East,New York,Office Supplies,Binders,Binders Product 12,3231.5,4,0.0,473.2
ORD-5561,2020-04-19,2020-04-21,First Class,CU-8910,Customer 695,Home Office,West,California,Furniture,Tables,Tables Product 18,2040.84,3,0.0,344.57
ORD-5562,2020-06-16,2020-06-24,First Class,CU-2421,Customer 333,Corporate,Central,Illinois,Office Supplies,Storage,Storage Product 95,6640.49,9,0.2,698.71
ORD-5563,2022-02-21,2022-02-23,Second Class,CU-1063,Customer 511,Corporate,East,Pennsylvania,Technology,Phones,Phones Product 14,3008.06,8,0.0,450.21
ORD-5564,2019-07-19,2019-07-24,Second Class,CU-3965,Customer 412,Consumer,East,Pennsylvania,Office Supplies,Paper,Paper Product 29,2475.3,4,0.0,437.03
ORD-5565,2021-03-19,2021-03-27,First Class,CU-9697,Customer 561,Corporate,Central,Texas,Furniture,Tables,Tables Product 54,1641.01,4,0.0,14.41
ORD-5566,2019-08-28,2019-09-11,Second Class,CU-7832,Customer 660,Corporate,West,Oregon,Technology,Accessories,Accessories Product 15,2481.96,8,0.0,182.47
ORD-5567,2019-08-21,2019-09-03,Second Class,CU-5677,Customer 709,Consumer,Central,Texas,Technology,Accessories,Accessories Product 42,6258.1,8,0.2,874.26
ORD-5568,2022-03-10,2022-03-13,Second Class,CU-1265,Customer 350,Consumer,East,Massachusetts,Technology,Computers,Computers Product 95,1640.19,2,0.0,173.73
ORD-5569,2021-09-21,2021-10-02,Same Day,CU-2860,Customer 374,Consumer,Central,Texas,Furniture,Bookcases,Bookcases Product 3,766.19,6,0.0,84.66
ORD-5570,2020-04-18,2020-05-01,Second Class,CU-6021,Customer 684,Corporate,West,Oregon,Furniture,Tables,Tables Product 64,267.65,3,0.0,44.71
ORD-5571,2021-03-30,2021-04-04,First Class,CU-1419,Customer 794,Consumer,West,California,Office Supplies,Paper,Paper Product 80,1598.51,8,0.0,202.09
ORD-5572,2021-11-21,2021-11-30,Standard Class,CU-1494,Customer 605,Consumer,South,Georgia,Office Supplies,Storage,Storage Product 86,1345.78,2,0.0,101.31
ORD-5573,2021-07-02,2021-07-12,First Class,CU-1483,Customer 125,Home Office,West,Oregon,Technology,Phones,Phones Product 87,2055.86,8,0.0,373.3
ORD-5574,2022-02-21,2022-02-23,Second Class,CU-8586,Customer 856,Consumer,Central,Ohio,Furniture,Bookcases,Bookcases Product 75,20.66,1,0.0,2.2
ORD-5575,2020-04-14,2020-04-23,Standard Class,CU-5534,Customer 517,Consumer,West,California,Office Supplies,Paper,Paper Product 35,362.9,1,0.0,29.08
ORD-5576,2022-01-05,2022-01-16,Standard Class,CU-7260,Customer 476,Consumer,Central,Ohio,Office Supplies,Storage,Storage Product 32,2209.33,8,0.0,-32.19
ORD-5577,2022-05-24,2022-05-31,Standard Class,CU-2635,Customer 763,Home Office,Central,Texas,Technology,Accessories,Accessories Product 44,3188.89,5,0.0,669.77
ORD-5578,2022-03-15,2022-03-19,Standard Class,CU-9944,Customer 775,Consumer,East,New York,Technology,Phones,Phones Product 96,5919.53,9,0.0,600.67
ORD-5579,2022-01-21,2022-02-01,First Class,CU-9668,Customer 907,Home Office,West,California,Office Supplies,Storage,Storage Product 51,3412.99,4,0.0,-86.11
ORD-5580,2022-01-24,2022-01-29,Same Day,CU-3931,Customer 704,Corporate,South,Florida,Technology,Phones,Phones Product 99,2739.99,4,0.0,139.71
ORD-5581,2021-10-10,2021-10-24,Second Class,CU-1721,Customer 960,Corporate,South,Georgia,Furniture,Chairs,Chairs Product 7,1901.45,3,0.25,67.94
ORD-5582,2020-10-23,2020-11-03,Standard Class,CU-1557,Customer 920,Consumer,East,New York,Technology,Accessories,Accessories Product 16,5966.08,8,0.0,999.97
ORD-5583,2022-03-23,2022-04-01,First Class,CU-3908,Customer 114,Home Office,South,Florida,Furniture,Bookcases,Bookcases Product 64,5738.2,9,0.0,529.42
ORD-5584,2022-03-17,2022-03-29,Same Day,CU-1942,Customer 363,Consumer,West,Oregon,Technology,Computers,Computers Product 51,4304.73,5,0.0,701.67
ORD-5585,2021-12-27,2022-01-06,Same Day,CU-1938,Customer 779,Corporate,South,Florida,Furniture,Chairs,Chairs Product 95,7888.74,9,0.1,414.73
ORD-5586,2019-03-21,2019-04-04,Standard Class,CU-9466,Customer 908,Consumer,East,Massachusetts,Technology,Phones,Phones Product 41,1269.64,5,0.1,160.21
ORD-5587,2021-06-15,2021-06-26,Second Class,CU-1598,Customer 799,Consumer,East,Pennsylvania,Technology,Accessories,Accessories Product 91,1078.47,4,0.0,139.82
ORD-5588,2021-12-20,2022-01-02,Standard Class,CU-5295,Customer 949,Consumer,West,Washington,Office Supplies,Storage,Storage Product 62,2519.83,6,0.2,380.99
ORD-5589,2022-03-13,2022-03-17,Standard Class,CU-4898,Customer 168,Home Office,West,Washington,Technology,Accessories,Accessories Product 65,2463.32,5,0.0,372.78
ORD-5590,2020-08-18,2020-08-25,Same Day,CU-4500,Customer 767,Corporate,East,New York,Technology,Computers,Computers Product 20,6162.78,10,0.0,1403.08
ORD-5591,2020-09-20,2020-09-27,Same Day,CU-8316,Customer 574,Corporate,Central,Texas,Technology,Accessories,Accessories Product 10,4451.97,10,0.0,647.58
ORD-5592,2022-05-05,2022-05-09,Standard Class,CU-6492,Customer 243,Home Office,West,Washington,Office Supplies,Storage,Storage Product 31,1620.31,2,0.0,157.71
ORD-5593,2022-04-24,2022-04-29,First Class,CU-8726,Customer 87,Corporate,Central,Illinois,Furniture,Bookcases,Bookcases Product 62,1207.46,7,0.0,46.67
ORD-5594,2020-04-20,2020-04-23,Standard Class,CU-9187,Customer 753,Home Office,West,California,Furniture,Chairs,Chairs Product 85,5857.11,8,0.0,669.65
ORD-5595,2022-01-18,2022-01-28,Standard Class,CU-5934,Customer 232,Home Office,East,Massachusetts,Technology,Accessories,Accessories Product 98,7114.43,10,0.15,963.9
ORD-5596,2021-04-25,2021-04-29,Second Class,CU-6679,Customer 595,Corporate,South,North Carolina,Furniture,Tables,Tables Product 75,4265.24,5,0.0,495.12
ORD-5597,2022-08-30,2022-09-08,Standard Class,CU-5217,Customer 835,Corporate,West,Washington,Technology,Phones,Phones Product 22,2134.76,4,0.0,228.36
ORD-5598,2022-11-24,2022-12-05,Same Day,CU-4369,Customer 859,Home Office,Central,Ohio,Technology,Accessories,Accessories Product 62,3476.62,6,0.0,548.39
ORD-5599,2020-09-26,2020-09-28,First Class,CU-4268,Customer 537,Consumer,West,Washington,Furniture,Bookcases,Bookcases Product 80,6711.27,10,0.0,751.98
ORD-5600,2021-03-19,2021-03-27,First Class,CU-3289,Customer 515,Corporate,West,Washington,Office Supplies,Storage,Storage Product 75,567.7,2,0.0,48.27
ORD-5601,2020-08-15,2020-08-21,Standard Class,CU-5616,Customer 323,Consumer,West,Oregon,Office Supplies,Paper,Paper Product 34,571.92,8,0.0,45.44
ORD-5602,2020-03-03,2020-03-08,Second Class,CU-8418,Customer 174,Consumer,West,Oregon,Office Supplies,Binders,Binders Product 9,3210.09,10,0.0,240.07
ORD-5603,2021-06-20,2021-06-29,Standard Class,CU-2360,Customer 752,Home Office,Central,Illinois,Office Supplies,Binders,Binders Product 51,117.68,7,0.0,5.15
ORD-5604,2021-12-20,2021-12-28,First Class,CU-4816,Customer 20,Consumer,West,Washington,Office Supplies,Storage,Storage Product 98,335.8,4,0.0,29.37
ORD-5605,2020-11-08,2020-11-11,Second Class,CU-7321,Customer 190,Consumer,Central,Texas,Office Supplies,Paper,Paper Product 29,2168.32,3,0.0,543.02
ORD-5606,2022-03-24,2022-04-05,First Class,CU-2136,Customer 413,Consumer,Central,Texas,Technology,Phones,Phones Product 28,3726.37,10,0.0,598.56
ORD-5607,2019-05-09,2019-05-23,First Class,CU-3363,Customer 943,Home Office,West,Washington,Office Supplies,Binders,Binders Product 57,8281.05,10,0.1,1169.08
ORD-5608,2019-07-02,2019-07-10,First Class,CU-3971,Customer 182,Consumer,South,Florida,Office Supplies,Paper,Paper Product 6,1712.56,8,0.0,167.89
ORD-5609,2019-08-13,2019-08-21,Same Day,CU-9562,Customer 172,Corporate,West,Oregon,Technology,Computers,Computers Product 92,7288.3,10,0.2,2140.64
ORD-5610,2019-02-16,2019-02-17,Same Day,CU-9071,Customer 655,Home Office,South,North Carolina,Furniture,Bookcases,Bookcases Product 25,3581.85,7,0.0,114.23
ORD-5611,2020-06-12,2020-06-15,Same Day,CU-5760,Customer 155,Consumer,South,Florida,Technology,Accessories,Accessories Product 1,139.76,1,0.25,8.44
ORD-5612,2021-01-24,2021-02-04,Same Day,CU-2143,Customer 608,Corporate,West,California,Office Supplies,Binders,Binders Product 47,2503.17,4,0.0,254.76
ORD-5613,2019-01-04,2019-01-17,Same Day,CU-1553,Customer 963,Corporate,Central,Illinois,Office Supplies,Binders,Binders Product 50,7245.18,9,0.0,1170.79
ORD-5614,2021-02-06,2021-02-11,Same Day,CU-5004,Customer 75,Home Office,East,Massachusetts,Furniture,Bookcases,Bookcases Product 23,2421.65,6,0.0,265.39
ORD-5615,2021-09-05,2021-09-11,Second Class,CU-1587,Customer 771,Consumer,East,New York,Technology,Computers,Computers Product 51,6731.92,9,0.0,1117.04
ORD-5616,2021-07-04,2021-07-17,First Class,CU-3821,Customer 412,Home Office,South,North Carolina,Furniture,Tables,Tables Product 48,1065.5,2,0.0,92.1
ORD-5617,2021-06-27,2021-07-09,Standard Class,CU-4671,Customer 748,Consumer,South,Georgia,Furniture,Chairs,Chairs Product 3,1159.21,3,0.0,78.57
ORD-5618,2021-02-03,2021-02-12,Standard Class,CU-5940,Customer 865,Corporate,South,North Carolina,Office Supplies,Binders,Binders Product 60,357.38,3,0.0,10.67
ORD-5619,2021-04-23,2021-05-02,Same Day,CU-3024,Customer 826,Home Office,West,California,Office Supplies,Storage,Storage Product 61,1936.57,8,0.0,277.52
ORD-5620,2022-05-05,2022-05-19,First Class,CU-7732,Customer 119,Consumer,South,North Carolina,Office Supplies,Storage,Storage Product 70,6830.92,7,0.0,935.12
ORD-5621,2022-04-12,2022-04-26,First Class,CU-4470,Customer 797,Home Office,South,Georgia,Office Supplies,Storage,Storage Product 32,4850.26,5,0.0,343.41
ORD-5622,2021-11-04,2021-11-15,Second Class,CU-4893,Customer 280,Corporate,West,California,Furniture,Bookcases,Bookcases Product 80,1288.24,2,0.0,146.58
ORD-5623,2019-06-01,2019-06-02,Second Class,CU-4030,Customer 414,Home Office,Central,Ohio,Technology,Computers,Computers Product 73,3186.91,8,0.0,403.02
ORD-5624,2019-04-29,2019-05-09,First Class,CU-2125,Customer 777,Corporate,East,New York,Technology,Computers,Computers Product 75,2131.87,3,0.0,375.89
ORD-5625,2021-05-06,2021-05-13,Same Day,CU-6492,Customer 340,Corporate,West,Washington,Office Supplies,Storage,Storage Product 31,4855.01,5,0.0,846.27
ORD-5626,2021-11-19,2021-11-29,First Class,CU-6979,Customer 890,Corporate,East,New York,Technology,Phones,Phones Product 98,3427.68,5,0.0,590.38
ORD-5627,2022-12-25,2023-01-05,Same Day,CU-9536,Customer 761,Consumer,East,Massachusetts,Technology,Phones,Phones Product 13,2810.27,3,0.0,234.93
ORD-5628,2020-12-28,2021-01-06,Standard Class,CU-1307,Customer 632,Home Office,Central,Ohio,Office Supplies,Storage,Storage Product 67,7737.53,10,0.2,1006.28
ORD-5629,2022-06-11,2022-06-15,First Class,CU-1887,Customer 901,Consumer,West,Washington,Furniture,Chairs,Chairs Product 65,2930.26,9,0.25,138.31
ORD-5630,2020-01-23,2020-02-02,Same Day,CU-2232,Customer 341,Home Office,South,North Carolina,Furniture,Bookcases,Bookcases Product 33,2781.83,4,0.0,76.0
ORD-5631,2019-10-29,2019-11-01,Standard Class,CU-2227,Customer 749,Consumer,South,North Carolina,Technology,Computers,Computers Product 22,3718.05,6,0.2,809.98
ORD-5632,2019-06-23,2019-06-27,Same Day,CU-6840,Customer 563,Home Office,South,Florida,Technology,Accessories,Accessories Product 93,5383.28,10,0.15,1168.32
ORD-5633,2020-08-01,2020-08-05,Second Class,CU-7879,Customer 964,Corporate,South,Georgia,Office Supplies,Binders,Binders Product 41,516.87,10,0.0,74.47
ORD-5634,2019-12-30,2020-01-02,Standard Class,CU-4117,Customer 229,Home Office,West,Oregon,Technology,Phones,Phones Product 68,6554.04,9,0.25,1678.98
ORD-5635,2022-05-04,2022-05-14,Same Day,CU-6009,Customer 1,Consumer,East,Massachusetts,Office Supplies,Storage,Storage Product 54,4111.96,7,0.15,562.57
ORD-5636,2021-08-24,2021-09-01,First Class,CU-3554,Customer 5,Consumer,Central,Illinois,Office Supplies,Paper,Paper Product 77,4054.34,6,0.25,161.66
ORD-5637,2020-06-23,2020-07-04,Standard Class,CU-4622,Customer 328,Consumer,West,California,Furniture,Tables,Tables Product 55,1143.47,5,0.0,115.47
ORD-5638,2020-06-27,2020-07-10,Second Class,CU-7158,Customer 591,Corporate,Central,Texas,Furniture,Tables,Tables Product 11,5743.91,9,0.0,402.27
ORD-5639,2020-12-10,2020-12-19,Same Day,CU-7540,Customer 928,Corporate,East,Massachusetts,Office Supplies,Paper,Paper Product 89,2091.39,4,0.0,398.6
ORD-5640,2021-05-30,2021-06-05,Same Day,CU-1558,Customer 12,Home Office,South,Georgia,Office Supplies,Binders,Binders Product 78,1233.99,5,0.0,71.72
ORD-5641,2020-12-31,2021-01-05,Second Class,CU-7747,Customer 368,Home Office,South,North Carolina,Office Supplies,Paper,Paper Product 44,8855.28,9,0.0,392.83
ORD-5642,2021-12-06,2021-12-11,Second Class,CU-5778,Customer 198,Consumer,East,Pennsylvania,Technology,Computers,Computers Product 45,2468.5,3,0.0,328.38
ORD-5643,2020-11-22,2020-11-24,Standard Class,CU-7920,Customer 471,Corporate,East,Pennsylvania,Technology,Phones,Phones Product 81,124.37,5,0.0,27.53
ORD-5644,2022-07-24,2022-08-04,Same Day,CU-6560,Customer 724,Home Office,Central,Ohio,Technology,Phones,Phones Product 29,1892.28,5,0.15,209.51
ORD-5645,2022-01-02,2022-01-07,Standard Class,CU-4974,Customer 844,Consumer,West,Washington,Office Supplies,Storage,Storage Product 64,4175.75,9,0.15,299.73
ORD-5646,2019-08-02,2019-08-03,First Class,CU-7145,Customer 912,Consumer,South,North Carolina,Office Supplies,Paper,Paper Product 79,6826.83,9,0.0,123.02
ORD-5647,2021-05-10,2021-05-13,First Class,CU-4044,Customer 946,Home Office,South,North Carolina,Technology,Accessories,Accessories Product 47,8711.79,10,0.0,745.36
ORD-5648,2019-04-17,2019-04-23,Same Day,CU-1192,Customer 928,Corporate,South,Georgia,Furniture,Bookcases,Bookcases Product 21,1932.44,2,0.0,143.25
ORD-5649,2020-01-05,2020-01-07,Standard Class,CU-1741,Customer 499,Corporate,East,Massachusetts,Office Supplies,Paper,Paper Product 27,196.07,2,0.0,8.3
ORD-5650,2021-06-13,2021-06-15,Same Day,CU-8261,Customer 547,Home Office,Central,Texas,Technology,Phones,Phones Product 61,2588.08,10,0.0,438.65
ORD-5651,2020-12-26,2021-01-09,First Class,CU-8532,Customer 432,Consumer,Central,Ohio,Furniture,Tables,Tables Product 2,110.08,2,0.0,2.42
ORD-5652,2022-06-09,2022-06-20,Second Class,CU-8128,Customer 267,Consumer,South,North Carolina,Office Supplies,Paper,Paper Product 49,1395.04,2,0.2,245.92
