date,symbol,open,high,low,close,volume
2020-02-24,NVDA,412.53,418.97,407.79,415.57,32772083
2020-02-25,NVDA,408.05,410.61,405.09,409.43,2551411
2020-02-26,NVDA,418.71,423.88,415.46,417.85,21325287
2020-02-27,NVDA,425.3,427.62,416.75,421.02,42734997
2020-02-28,NVDA,422.37,426.78,421.25,422.2,23883568
2020-03-02,NVDA,429.32,430.42,426.17,430.16,13045922
2020-03-03,NVDA,416.91,425.54,416.08,420.38,28187401
2020-03-04,NVDA,420.5,423.98,419.24,423.47,10122557
2020-03-05,NVDA,426.89,434.36,419.39,429.55,32200364
2020-03-06,NVDA,430.35,436.15,421.89,430.52,20872630
2020-03-09,NVDA,423.0,425.84,422.86,423.01,33384630
2020-03-10,NVDA,429.45,432.38,426.81,427.98,49466715
2020-03-11,NVDA,429.83,432.73,423.23,429.68,37916959
2020-03-12,NVDA,418.02,422.69,416.65,422.01,39217763
2020-03-13,NVDA,425.3,427.15,417.29,423.24,21562489
2020-03-16,NVDA,423.98,429.88,419.9,423.56,10036321
2020-03-17,NVDA,433.67,439.23,425.29,433.24,15364778
2020-03-18,NVDA,424.53,432.22,417.1,426.35,32553657
2020-03-19,NVDA,435.12,440.97,431.14,437.49,40911922
2020-03-20,NVDA,445.47,448.38,442.81,442.9,38333437
2020-03-23,NVDA,448.37,453.55,444.91,445.55,10439212
2020-03-24,NVDA,437.12,440.1,432.6,435.36,7396570
2020-03-25,NVDA,427.91,431.68,426.3,427.49,15793020
2020-03-26,NVDA,404.65,415.57,399.79,410.02,35569614
2020-03-27,NVDA,418.14,421.38,414.95,416.53,1940595
2020-03-30,NVDA,408.54,411.41,408.3,411.0,12783734
2020-03-31,NVDA,416.8,425.05,415.49,416.57,44679421
2020-04-01,NVDA,427.3,429.99,426.94,428.56,21611887
2020-04-02,NVDA,421.93,424.48,418.8,421.26,20382892
2020-04-03,NVDA,428.12,433.44,426.78,429.8,1721306
2020-04-06,NVDA,435.43,442.53,429.86,433.05,14754676
2020-04-07,NVDA,450.83,451.61,449.78,450.07,44839486
2020-04-08,NVDA,449.77,449.88,447.8,448.63,48739374
2020-04-09,NVDA,448.76,450.92,442.25,447.49,16565320
2020-04-10,NVDA,450.51,453.39,448.93,452.06,27255792
2020-04-13,NVDA,461.18,471.45,447.04,455.04,48811853
2020-04-14,NVDA,437.75,440.29,434.21,437.38,17372522
2020-04-15,NVDA,429.29,430.1,425.68,429.37,15071807
2020-04-16,NVDA,421.45,428.17,419.0,425.05,22836685
2020-04-17,NVDA,425.99,428.49,417.83,427.86,16376996
2020-04-20,NVDA,423.64,429.11,413.86,421.92,5826166
2020-04-21,NVDA,428.65,437.63,424.35,426.06,43948945
2020-04-22,NVDA,431.29,435.11,425.67,435.05,39163870
2020-04-23,NVDA,447.97,450.91,438.29,445.14,10175329
2020-04-24,NVDA,448.89,453.51,443.56,449.35,31388257
2020-04-27,NVDA,450.07,451.06,443.73,450.25,44656514
2020-04-28,NVDA,443.88,452.46,442.88,446.43,32803540
2020-04-29,NVDA,446.96,457.57,446.75,450.22,3035750
2020-04-30,NVDA,458.82,467.05,454.73,458.06,8693289
2020-05-01,NVDA,476.04,478.31,465.68,475.18,26892902
2020-05-04,NVDA,471.4,478.57,466.42,476.62,44135109
2020-05-05,NVDA,471.0,474.8,466.07,470.64,13864346
2020-05-06,NVDA,462.8,466.4,458.28,465.1,20832818
2020-05-07,NVDA,473.26,480.48,459.02,471.24,45350424
2020-05-08,NVDA,453.71,460.39,452.29,452.91,2295829
2020-05-11,NVDA,454.02,457.2,449.72,455.68,7024282
2020-05-12,NVDA,443.14,445.88,440.98,441.78,15224540
2020-05-13,NVDA,438.79,444.23,437.2,439.03,41441964
2020-05-14,NVDA,445.64,448.91,444.9,447.62,37165469
2020-05-15,NVDA,457.25,460.25,449.25,455.68,48906841
2020-05-18,NVDA,448.69,451.5,439.64,448.08,2619742
2020-05-19,NVDA,449.13,456.28,446.5,448.04,15711262
2020-05-20,NVDA,453.57,460.29,452.17,456.81,6284643
2020-05-21,NVDA,475.98,479.76,470.13,473.93,4318212
2020-05-22,NVDA,477.39,478.21,466.85,474.39,45974890
2020-05-25,NVDA,480.41,484.65,474.02,476.78,18325698
2020-05-26,NVDA,459.7,465.5,458.0,461.76,6058822
2020-05-27,NVDA,453.12,459.15,451.45,451.85,15866704
2020-05-28,NVDA,454.1,455.94,453.4,453.86,24398588
2020-05-29,NVDA,460.4,464.61,456.65,460.86,18409690
2020-06-01,NVDA,461.01,464.24,457.98,458.44,38263815
2020-06-02,NVDA,477.81,485.01,470.18,475.21,33451575
2020-06-03,NVDA,474.92,483.86,468.97,470.21,32823023
2020-06-04,NVDA,463.74,467.96,463.23,464.87,33447490
2020-06-05,NVDA,466.23,470.35,464.27,464.92,30843254
2020-06-08,NVDA,450.6,451.02,446.25,447.62,32009268
2020-06-09,NVDA,461.96,464.58,451.91,457.57,9198533
2020-06-10,NVDA,465.66,470.67,458.02,468.2,12623310
2020-06-11,NVDA,480.09,485.93,478.21,481.14,25793477
2020-06-12,NVDA,484.98,489.91,478.68,482.75,46604822
2020-06-15,NVDA,474.65,477.24,472.27,475.1,20600920
2020-06-16,NVDA,462.61,467.16,461.65,464.2,18043030
2020-06-17,NVDA,477.03,479.43,472.53,473.93,15874057
2020-06-18,NVDA,478.29,480.74,475.16,479.73,17854124
2020-06-19,NVDA,481.43,484.27,478.13,481.14,45001734
2020-06-22,NVDA,491.14,495.76,490.67,495.2,40969845
2020-06-23,NVDA,499.57,500.23,493.92,496.87,27137060
2020-06-24,NVDA,505.37,505.69,500.23,505.53,37058244
2020-06-25,NVDA,523.37,525.0,518.9,523.38,47203088
2020-06-26,NVDA,520.11,527.16,516.02,523.01,31737112
2020-06-29,NVDA,512.12,518.24,504.16,512.33,12541018
2020-06-30,NVDA,503.12,504.47,500.37,501.87,28657552
2020-07-01,NVDA,490.44,495.16,490.22,494.41,30930092
2020-07-02,NVDA,475.25,485.94,465.59,470.87,31544274
2020-07-03,NVDA,469.4,470.31,465.38,468.62,20882815
2020-07-06,NVDA,462.54,470.47,455.67,464.97,26511566
2020-07-07,NVDA,463.14,466.47,457.36,464.83,28372689
2020-07-08,NVDA,457.92,464.09,455.11,460.14,13199677
2020-07-09,NVDA,461.0,461.35,456.71,461.06,42749769
2020-07-10,NVDA,445.33,452.4,444.37,445.17,17950756
2020-07-13,NVDA,457.88,458.86,456.19,456.77,44124259
2020-07-14,NVDA,448.66,459.1,443.2,449.86,45705279
2020-07-15,NVDA,452.95,455.92,448.9,453.35,12910261
2020-07-16,NVDA,448.81,450.77,446.79,449.64,13721697
2020-07-17,NVDA,444.84,452.13,441.57,443.88,18866864
2020-07-20,NVDA,435.74,443.01,428.84,434.74,38322680
2020-07-21,NVDA,437.38,437.69,432.93,435.4,32124683
2020-07-22,NVDA,412.85,420.76,411.06,414.8,26856545
2020-07-23,NVDA,421.52,428.78,412.7,418.52,16335186
2020-07-24,NVDA,414.45,417.23,402.19,409.52,31248201
2020-07-27,NVDA,393.27,400.18,389.72,393.84,12853460
2020-07-28,NVDA,411.13,415.99,408.26,410.7,26826019
2020-07-29,NVDA,401.31,404.87,397.66,401.22,12737501
2020-07-30,NVDA,395.34,398.47,385.7,397.3,32152191
2020-07-31,NVDA,394.39,397.91,388.53,393.9,40199888
2020-08-03,NVDA,405.81,407.29,401.01,406.73,21362966
2020-08-04,NVDA,416.72,418.05,415.88,416.56,10475482
2020-08-05,NVDA,422.95,425.36,417.88,422.05,49554142
2020-08-06,NVDA,414.62,415.19,411.48,413.3,36682337
2020-08-07,NVDA,395.61,396.26,388.68,391.22,35688080
2020-08-10,NVDA,394.32,399.43,388.02,392.98,43228954
2020-08-11,NVDA,395.02,399.48,394.62,396.91,3684333
2020-08-12,NVDA,388.69,390.48,385.97,388.29,39782302
2020-08-13,NVDA,386.05,387.43,384.67,385.63,33268779
2020-08-14,NVDA,385.71,389.54,381.13,387.51,38059104
2020-08-17,NVDA,396.24,399.73,391.84,396.05,46929934
2020-08-18,NVDA,398.71,400.23,395.85,397.59,42484112
2020-08-19,NVDA,373.51,376.6,371.0,374.56,27857694
2020-08-20,NVDA,362.66,366.77,362.37,362.64,46869925
2020-08-21,NVDA,360.42,371.92,358.15,360.58,35817384
2020-08-24,NVDA,370.06,372.96,369.17,369.77,9080158
2020-08-25,NVDA,364.03,365.45,361.9,362.61,36560790
2020-08-26,NVDA,364.47,366.57,357.95,363.66,46258379
2020-08-27,NVDA,351.36,358.3,349.95,354.01,4039277
2020-08-28,NVDA,354.72,359.53,352.09,356.2,28369960
2020-08-31,NVDA,361.56,363.16,356.91,359.41,41340990
2020-09-01,NVDA,362.98,369.61,361.15,363.23,41187276
2020-09-02,NVDA,364.61,365.29,362.1,362.66,25139682
2020-09-03,NVDA,358.32,361.19,353.23,358.29,37397027
2020-09-04,NVDA,361.84,365.72,358.05,360.33,24103169
2020-09-07,NVDA,365.92,367.24,360.31,363.58,47927564
2020-09-08,NVDA,364.96,371.82,358.6,362.5,38242373
2020-09-09,NVDA,360.27,365.05,353.2,359.8,32064340
2020-09-10,NVDA,349.59,352.98,348.38,349.87,35396561
2020-09-11,NVDA,336.94,340.82,332.86,336.3,48103878
2020-09-14,NVDA,341.8,342.44,334.69,339.33,26703891
2020-09-15,NVDA,326.65,327.76,322.73,327.28,47175043
2020-09-16,NVDA,308.38,312.7,307.72,311.11,26560815
2020-09-17,NVDA,312.89,315.45,308.81,313.77,36279570
2020-09-18,NVDA,295.5,297.19,293.21,294.82,35987193
2020-09-21,NVDA,296.79,300.65,294.83,296.72,34934466
2020-09-22,NVDA,297.08,299.91,289.3,293.81,21428729
2020-09-23,NVDA,294.32,298.02,289.36,294.22,25542724
2020-09-24,NVDA,288.88,290.5,286.71,289.15,32978329
2020-09-25,NVDA,288.36,290.8,286.43,290.11,9997167
2020-09-28,NVDA,288.18,290.31,287.22,287.56,45579069
2020-09-29,NVDA,290.21,295.0,286.92,290.68,30280763
2020-09-30,NVDA,287.54,291.3,285.9,289.08,1299028
2020-10-01,NVDA,290.97,293.49,286.85,291.23,42352835
2020-10-02,NVDA,295.45,298.79,291.79,294.15,48454393
2020-10-05,NVDA,279.56,282.31,277.99,280.38,30342443
2020-10-06,NVDA,275.17,279.78,272.15,277.51,49637424
2020-10-07,NVDA,279.48,280.59,275.75,278.79,17120147
2020-10-08,NVDA,275.41,275.65,267.91,274.68,4201999
2020-10-09,NVDA,281.72,281.93,278.89,280.83,5679550
2020-10-12,NVDA,284.19,285.07,282.43,283.73,32150847
2020-10-13,NVDA,285.69,285.75,284.02,285.08,20821669
2020-10-14,NVDA,279.46,285.22,275.76,281.18,37756799
2020-10-15,NVDA,272.83,274.05,264.84,273.67,2056061
2020-10-16,NVDA,269.03,271.66,267.58,269.78,30296066
2020-10-19,NVDA,265.75,269.24,262.2,266.27,29815135
2020-10-20,NVDA,268.83,269.98,260.14,268.23,29499900
2020-10-21,NVDA,281.89,284.02,278.48,282.42,31093393
2020-10-22,NVDA,283.04,284.77,280.11,281.0,43139227
2020-10-23,NVDA,277.92,288.4,276.19,278.53,1623829
2020-10-26,NVDA,281.01,284.92,279.41,280.09,46544912
2020-10-27,NVDA,277.94,284.84,272.54,279.36,46996174
2020-10-28,NVDA,281.98,284.03,280.35,280.9,17704254
2020-10-29,NVDA,278.87,280.46,277.36,278.35,7102531
2020-10-30,NVDA,273.94,276.47,273.9,274.25,44871213
2020-11-02,NVDA,282.5,285.13,281.56,284.44,46742066
2020-11-03,NVDA,286.27,287.47,281.98,286.85,38636961
2020-11-04,NVDA,283.56,288.91,282.89,283.92,26672473
2020-11-05,NVDA,281.9,285.46,277.35,281.75,15774029
2020-11-06,NVDA,270.43,270.45,269.0,269.49,2083955
2020-11-09,NVDA,270.95,272.36,268.43,271.37,20569008
2020-11-10,NVDA,276.75,278.45,274.39,277.72,16223681
2020-11-11,NVDA,282.71,287.73,277.82,279.8,13687321
2020-11-12,NVDA,273.8,276.85,273.44,276.16,42160607
2020-11-13,NVDA,279.64,282.91,278.99,279.57,44763594
2020-11-16,NVDA,279.42,282.86,277.64,281.31,41315453
2020-11-17,NVDA,282.31,285.65,279.29,282.68,4841128
2020-11-18,NVDA,274.84,278.18,271.49,272.8,5560267
2020-11-19,NVDA,264.11,267.07,260.81,266.35,3647574
2020-11-20,NVDA,260.89,262.85,257.59,259.32,10713002
2020-11-23,NVDA,269.91,271.57,265.46,268.0,28689279
2020-11-24,NVDA,264.4,268.76,258.25,264.32,37201000
2020-11-25,NVDA,255.69,259.21,255.62,256.28,23712718
2020-11-26,NVDA,261.84,265.22,261.07,262.73,40942955
2020-11-27,NVDA,257.79,261.45,257.64,259.68,49899723
2020-11-30,NVDA,258.39,262.86,251.02,254.3,2088716
2020-12-01,NVDA,251.94,254.17,250.4,253.44,27669544
2020-12-02,NVDA,258.68,263.04,254.71,259.52,14384284
2020-12-03,NVDA,256.61,258.87,252.42,258.27,17400800
2020-12-04,NVDA,262.35,265.09,256.99,262.56,23110000
2020-12-07,NVDA,258.12,259.9,256.88,257.31,25053684
2020-12-08,NVDA,257.77,264.78,255.76,258.5,24659119
2020-12-09,NVDA,262.54,267.93,260.96,263.79,48193654
2020-12-10,NVDA,263.13,263.49,255.9,263.16,3573091
2020-12-11,NVDA,263.5,265.25,263.47,264.77,19035080
2020-12-14,NVDA,253.84,260.37,251.87,256.01,23299859
2020-12-15,NVDA,267.43,270.25,263.47,265.44,42752756
2020-12-16,NVDA,264.89,266.01,261.36,264.55,32497149
2020-12-17,NVDA,267.51,270.06,265.15,266.58,29028929
2020-12-18,NVDA,269.93,270.9,269.66,270.65,39493896
2020-12-21,NVDA,273.25,273.93,265.48,270.96,18636283
2020-12-22,NVDA,281.42,281.66,278.11,280.14,34279407
2020-12-23,NVDA,280.94,283.17,279.36,279.88,44625334
2020-12-24,NVDA,278.12,280.72,273.91,276.48,22200444
2020-12-25,NVDA,266.06,267.96,263.24,267.88,22876929
2020-12-28,NVDA,274.37,278.9,271.11,273.47,26411788
2020-12-29,NVDA,277.86,278.01,274.99,275.65,14670821
2020-12-30,NVDA,280.1,283.63,277.23,278.47,18318398
2020-12-31,NVDA,268.74,276.84,268.22,271.76,42048761
2021-01-01,NVDA,270.99,272.19,268.31,269.03,16203562
2021-01-04,NVDA,266.05,268.67,265.88,267.22,34698580
2021-01-05,NVDA,275.47,276.49,273.71,275.34,21938818
2021-01-06,NVDA,280.12,281.01,274.19,278.2,11206226
2021-01-07,NVDA,277.59,280.34,273.34,277.27,39595495
2021-01-08,NVDA,274.86,279.19,273.26,277.55,45979389
2021-01-11,NVDA,271.27,274.24,269.33,270.2,12625470
2021-01-12,NVDA,272.52,276.05,269.74,273.18,40362621
2021-01-13,NVDA,267.36,270.46,263.59,268.1,44638188
2021-01-14,NVDA,274.02,275.56,272.29,273.68,44656480
2021-01-15,NVDA,275.87,278.91,273.77,275.3,49484936
2021-01-18,NVDA,277.12,280.94,273.68,279.12,30161778
2021-01-19,NVDA,274.63,279.22,273.18,275.72,32973759
2021-01-20,NVDA,277.23,278.32,272.68,274.38,16275875
2021-01-21,NVDA,279.46,281.14,277.32,280.29,21913134
2021-01-22,NVDA,278.67,282.95,276.37,278.31,22268497
2021-01-25,NVDA,277.54,280.26,274.02,275.44,5518230
2021-01-26,NVDA,268.81,271.47,268.67,271.1,42348479
2021-01-27,NVDA,277.82,279.91,274.15,278.47,25387599
2021-01-28,NVDA,282.9,285.33,281.13,283.48,5828569
2021-01-29,NVDA,278.51,283.36,276.71,280.37,15658894
2021-02-01,NVDA,291.0,294.23,285.28,289.77,36343677
2021-02-02,NVDA,295.03,295.86,293.98,294.12,40139372
2021-02-03,NVDA,299.39,299.62,298.15,298.53,4915916
2021-02-04,NVDA,300.95,307.92,298.24,301.31,35393166
2021-02-05,NVDA,297.73,305.29,294.33,298.99,4803857
2021-02-08,NVDA,293.81,300.93,292.56,295.01,23583264
2021-02-09,NVDA,281.39,284.69,280.97,282.4,20752657
2021-02-10,NVDA,279.04,282.83,272.97,277.21,33365984
2021-02-11,NVDA,277.06,277.93,275.43,277.81,36924225
2021-02-12,NVDA,275.84,279.89,270.41,276.22,30026076
2021-02-15,NVDA,276.75,280.01,274.49,277.81,46012200
2021-02-16,NVDA,278.95,279.63,274.36,276.67,41336312
2021-02-17,NVDA,275.68,279.33,273.42,274.64,15691351
2021-02-18,NVDA,277.96,282.13,274.08,276.4,16004870
2021-02-19,NVDA,278.48,281.37,269.2,276.05,37796219
2021-02-22,NVDA,269.34,272.42,267.02,269.67,26718621
2021-02-23,NVDA,267.11,274.53,264.81,269.4,42152678
2021-02-24,NVDA,267.34,271.89,264.35,267.97,21800041
2021-02-25,NVDA,263.23,267.36,262.87,264.39,23131287
2021-02-26,NVDA,257.97,260.23,254.79,257.65,13734044
2021-03-01,NVDA,265.97,268.4,263.4,264.76,44980442
2021-03-02,NVDA,262.43,263.01,259.35,262.08,1824925
2021-03-03,NVDA,256.18,257.65,252.38,255.46,18889143
2021-03-04,NVDA,243.88,244.19,241.95,243.23,24794002
2021-03-05,NVDA,242.01,244.61,238.89,240.76,34521451
2021-03-08,NVDA,240.41,241.12,236.76,239.89,17749835
2021-03-09,NVDA,234.73,240.36,231.78,236.41,15060644
2021-03-10,NVDA,228.52,230.46,228.29,229.95,5499169
2021-03-11,NVDA,229.4,233.7,224.86,228.56,39777948
2021-03-12,NVDA,223.47,224.51,222.73,224.03,18351128
2021-03-15,NVDA,226.83,232.73,221.5,227.24,42412494
2021-03-16,NVDA,225.01,228.41,221.14,224.46,31488975
2021-03-17,NVDA,221.03,222.6,219.88,220.76,10556106
2021-03-18,NVDA,223.28,227.98,222.5,223.7,17576145
2021-03-19,NVDA,225.91,229.6,223.4,226.05,10052021
2021-03-22,NVDA,230.61,231.12,229.19,230.66,45111823
2021-03-23,NVDA,238.96,240.17,235.62,238.2,19724689
2021-03-24,NVDA,234.51,235.04,230.96,232.06,30226587
2021-03-25,NVDA,236.66,242.57,232.93,236.0,18292675
2021-03-26,NVDA,232.64,233.48,230.82,233.0,44125910
2021-03-29,NVDA,236.73,240.75,234.35,235.64,35713215
2021-03-30,NVDA,235.98,238.08,231.43,237.03,4410593
2021-03-31,NVDA,246.71,250.95,243.77,245.87,38496425
2021-04-01,NVDA,232.96,233.57,232.75,233.5,10430577
2021-04-02,NVDA,234.17,238.29,231.05,235.31,28413430
2021-04-05,NVDA,232.57,234.65,231.43,233.25,39834104
2021-04-06,NVDA,230.93,232.25,230.37,230.74,6715018
2021-04-07,NVDA,232.87,233.96,230.03,233.17,28525617
2021-04-08,NVDA,233.44,236.99,231.58,233.2,31583683
2021-04-09,NVDA,236.35,237.71,236.33,236.98,34076478
2021-04-12,NVDA,236.53,243.59,233.76,237.43,49492375
2021-04-13,NVDA,237.02,241.07,233.64,237.48,35071494
2021-04-14,NVDA,238.02,238.99,233.43,237.88,7151520
2021-04-15,NVDA,242.39,243.21,237.41,241.38,32127206
2021-04-16,NVDA,240.91,241.43,237.22,238.57,33306928
2021-04-19,NVDA,225.14,225.98,223.69,225.83,37550304
2021-04-20,NVDA,222.54,224.0,220.09,223.69,34629965
2021-04-21,NVDA,223.51,225.08,221.64,224.39,4849258
2021-04-22,NVDA,222.09,225.89,217.57,223.47,43833740
2021-04-23,NVDA,222.4,224.2,220.43,222.02,26085597
2021-04-26,NVDA,216.21,219.82,215.36,217.19,32286222
2021-04-27,NVDA,215.04,218.06,212.94,213.63,42947543
2021-04-28,NVDA,215.87,217.43,214.38,216.13,37439666
2021-04-29,NVDA,210.4,213.0,207.22,210.49,36207777
2021-04-30,NVDA,219.9,225.7,215.42,218.94,3375367
2021-05-03,NVDA,216.44,217.93,214.06,216.62,38945836
2021-05-04,NVDA,217.03,217.18,212.94,216.28,31700222
2021-05-05,NVDA,213.57,216.85,209.48,212.39,15163095
2021-05-06,NVDA,208.09,208.38,204.42,206.89,19928087
2021-05-07,NVDA,205.06,206.05,202.08,203.93,43517632
2021-05-10,NVDA,204.78,208.82,204.7,205.12,10446370
2021-05-11,NVDA,203.58,207.68,201.63,205.15,7650534
2021-05-12,NVDA,198.28,202.6,198.27,199.46,46064459
2021-05-13,NVDA,199.63,203.54,198.26,198.78,17734417
2021-05-14,NVDA,201.02,203.4,199.34,201.63,46036783
2021-05-17,NVDA,206.13,208.2,205.43,207.17,30967503
2021-05-18,NVDA,211.4,212.7,208.65,211.34,32684917
2021-05-19,NVDA,206.47,210.18,205.68,206.47,13100003
2021-05-20,NVDA,201.59,204.01,200.38,202.16,30377963
2021-05-21,NVDA,204.45,205.25,203.95,204.31,4586665
2021-05-24,NVDA,202.95,205.03,202.26,203.72,45797236
2021-05-25,NVDA,205.64,209.74,201.45,203.96,21078717
2021-05-26,NVDA,202.8,202.9,199.74,202.42,7104067
2021-05-27,NVDA,200.4,204.7,199.74,201.84,28832158
2021-05-28,NVDA,200.09,201.48,198.76,200.68,9098253
2021-05-31,NVDA,202.42,206.3,199.76,203.69,11003014
2021-06-01,NVDA,196.29,199.43,193.66,198.05,8925841
2021-06-02,NVDA,191.73,192.65,191.56,192.02,12883064
2021-06-03,NVDA,197.64,199.97,196.05,197.58,44360674
2021-06-04,NVDA,201.81,201.93,198.0,200.52,39210117
2021-06-07,NVDA,201.77,202.95,199.2,201.92,5144575
2021-06-08,NVDA,206.42,207.47,204.82,206.8,16529647
2021-06-09,NVDA,205.27,206.72,203.59,203.82,42634548
2021-06-10,NVDA,199.54,201.92,199.12,199.67,13652030
2021-06-11,NVDA,197.76,198.63,195.39,197.82,25255492
2021-06-14,NVDA,195.93,195.94,193.83,195.63,1462985
2021-06-15,NVDA,194.72,197.16,194.71,195.42,34996665
2021-06-16,NVDA,198.71,201.34,195.54,198.2,35935924
2021-06-17,NVDA,201.73,203.12,199.88,201.91,32705897
2021-06-18,NVDA,206.96,211.34,203.32,205.15,39810187
2021-06-21,NVDA,209.26,210.02,204.15,207.73,33255344
2021-06-22,NVDA,211.03,213.71,208.94,210.48,13725404
2021-06-23,NVDA,213.42,215.7,212.36,212.73,49723125
2021-06-24,NVDA,208.39,212.78,205.69,209.75,17918416
2021-06-25,NVDA,201.19,204.94,199.76,202.95,48929437
2021-06-28,NVDA,202.42,203.9,199.19,200.71,26881530
2021-06-29,NVDA,193.37,195.49,192.05,194.3,26216996
2021-06-30,NVDA,204.47,207.15,200.59,204.08,4586918
2021-07-01,NVDA,200.89,203.0,200.59,201.13,11371686
2021-07-02,NVDA,204.87,206.82,203.84,206.09,47053997
2021-07-05,NVDA,205.82,207.12,204.48,204.75,43766706
2021-07-06,NVDA,209.57,211.37,206.18,209.67,20522171
2021-07-07,NVDA,207.0,211.14,204.3,207.57,49108894
2021-07-08,NVDA,211.05,212.34,210.36,212.05,27984544
2021-07-09,NVDA,209.59,214.05,209.21,211.75,4689814
2021-07-12,NVDA,205.11,208.52,203.66,204.67,10725118
2021-07-13,NVDA,205.86,207.98,205.43,205.52,34140013
2021-07-14,NVDA,202.53,204.96,202.22,202.23,14424725
2021-07-15,NVDA,208.0,210.56,206.01,207.89,29910777
2021-07-16,NVDA,197.59,200.32,194.89,197.63,29481280
2021-07-19,NVDA,204.37,208.58,203.4,206.59,37716322
2021-07-20,NVDA,207.37,207.87,205.48,207.73,40995347
2021-07-21,NVDA,211.91,213.8,210.96,212.96,10712000
2021-07-22,NVDA,204.77,207.87,202.63,205.36,18154065
2021-07-23,NVDA,200.89,203.55,199.34,202.34,46264536
2021-07-26,NVDA,202.7,205.39,200.29,202.43,4889109
2021-07-27,NVDA,202.21,205.72,200.79,203.55,32020241
2021-07-28,NVDA,202.4,202.98,198.23,202.79,19686903
2021-07-29,NVDA,204.9,205.48,204.34,204.66,45424157
2021-07-30,NVDA,200.99,203.89,198.58,202.17,15911627
2021-08-02,NVDA,200.01,201.5,197.82,199.73,45393957
2021-08-03,NVDA,202.84,202.91,201.71,201.89,5904758
2021-08-04,NVDA,203.51,205.73,199.6,202.68,38902289
2021-08-05,NVDA,195.43,199.73,193.52,194.57,26993084
2021-08-06,NVDA,193.16,194.37,192.57,193.13,27033022
2021-08-09,NVDA,205.03,205.36,202.16,205.22,49413481
2021-08-10,NVDA,208.79,211.4,206.85,209.36,20925500
2021-08-11,NVDA,211.27,212.96,208.44,209.96,22424530
2021-08-12,NVDA,210.69,212.08,208.07,211.57,42950036
2021-08-13,NVDA,216.26,216.58,210.04,214.39,3481821
2021-08-16,NVDA,216.83,221.43,216.39,217.34,8506053
2021-08-17,NVDA,216.64,218.77,213.82,216.27,35642903
2021-08-18,NVDA,209.33,210.4,208.85,209.9,11683208
2021-08-19,NVDA,209.12,210.27,206.29,209.76,16882409
2021-08-20,NVDA,207.82,208.37,205.66,207.2,25774463
2021-08-23,NVDA,203.58,204.35,198.74,203.26,17595021
2021-08-24,NVDA,199.77,202.67,199.18,200.13,9742496
2021-08-25,NVDA,188.34,188.68,186.82,188.29,35963126
2021-08-26,NVDA,191.49,193.16,190.29,192.05,31317026
2021-08-27,NVDA,185.01,189.87,184.15,186.1,4501701
2021-08-30,NVDA,191.05,191.11,188.57,190.42,24824580
2021-08-31,NVDA,186.38,188.45,185.16,187.08,17511760
2021-09-01,NVDA,177.25,177.89,176.63,176.86,14478430
2021-09-02,NVDA,175.45,177.63,173.44,173.86,8437730
2021-09-03,NVDA,173.02,173.31,172.09,172.87,4322738
2021-09-06,NVDA,175.63,176.24,174.12,174.37,22954691
2021-09-07,NVDA,175.84,177.66,175.04,175.41,19466030
2021-09-08,NVDA,173.74,174.08,171.09,172.38,24036818
2021-09-09,NVDA,172.1,172.82,169.17,170.94,19678073
2021-09-10,NVDA,171.68,172.33,169.05,169.99,42597739
2021-09-13,NVDA,171.28,173.78,169.63,172.22,9920604
2021-09-14,NVDA,171.11,173.01,169.78,171.43,42064164
2021-09-15,NVDA,177.79,180.36,173.69,175.81,13079635
2021-09-16,NVDA,173.56,175.23,171.08,172.73,36817376
2021-09-17,NVDA,169.06,170.82,168.3,168.4,9098693
2021-09-20,NVDA,168.99,170.44,167.28,169.27,27762159
2021-09-21,NVDA,168.7,169.1,168.36,168.42,22741132
2021-09-22,NVDA,166.41,167.07,163.65,165.62,4749111
2021-09-23,NVDA,162.19,163.3,160.51,163.29,44913529
2021-09-24,NVDA,166.82,167.96,164.08,166.66,33215806
2021-09-27,NVDA,165.05,168.87,162.45,165.5,2188768
2021-09-28,NVDA,171.58,171.93,167.84,171.2,37234777
2021-09-29,NVDA,171.98,172.48,167.27,171.94,49364536
2021-09-30,NVDA,165.16,167.19,165.13,166.28,17362036
2021-10-01,NVDA,162.31,163.98,160.27,161.72,42620071
2021-10-04,NVDA,160.19,162.1,160.03,161.13,5350814
2021-10-05,NVDA,155.26,155.97,155.09,155.92,45306466
2021-10-06,NVDA,154.69,156.94,154.41,156.31,37478275
2021-10-07,NVDA,158.87,159.6,158.62,158.71,14360462
2021-10-08,NVDA,156.91,159.03,155.05,155.48,23168347
2021-10-11,NVDA,149.05,149.65,149.0,149.13,13494356
2021-10-12,NVDA,153.57,154.39,152.41,153.5,45319069
2021-10-13,NVDA,151.38,152.85,149.37,150.56,36500505
2021-10-14,NVDA,144.03,145.98,143.58,144.78,13565574
2021-10-15,NVDA,139.96,141.06,139.38,140.6,24231112
2021-10-18,NVDA,136.4,137.89,135.54,137.62,41879849
2021-10-19,NVDA,140.94,142.07,137.7,139.88,12614001
2021-10-20,NVDA,138.64,140.3,138.58,139.05,45130995
2021-10-21,NVDA,137.47,138.17,136.57,137.82,43210093
2021-10-22,NVDA,139.32,142.25,138.82,139.16,39898813
2021-10-25,NVDA,141.33,142.63,139.52,141.28,44954497
